id, label, timepoint, x, y, z, radius, parent_id,cell fate
210329,210330,0, 433.0, 166.0, 170.0, 10.0,-1,
210361,210362,0, 500.0, 166.0, 170.0, 10.0,-1,
210548,210549,0, 419.0, 173.0, 170.0, 10.0,-1,
210730,210731,0, 652.0, 180.0, 170.0, 10.0,-1,
210767,210768,0, 372.0, 181.0, 170.0, 10.0,-1,
210899,210900,0, 686.0, 183.0, 170.0, 10.0,-1,
211352,211353,0, 704.0, 188.0, 170.0, 10.0,-1,
211420,211421,0, 751.0, 191.0, 170.0, 10.0,-1,
211781,211782,0, 735.0, 194.0, 170.0, 10.0,-1,
212326,212327,0, 299.0, 197.0, 170.0, 10.0,-1,
212683,212684,0, 762.0, 202.0, 170.0, 10.0,-1,
212773,212774,0, 778.0, 208.0, 170.0, 10.0,-1,
212930,212931,0, 807.0, 221.0, 170.0, 10.0,-1,
212984,212985,0, 833.0, 234.0, 170.0, 10.0,-1,
213179,213180,0, 179.0, 236.0, 170.0, 10.0,-1,
213228,213229,0, 311.0, 237.0, 170.0, 10.0,-1,
213303,213304,0, 757.0, 237.0, 170.0, 10.0,-1,
213423,213424,0, 847.0, 243.0, 170.0, 10.0,-1,
213540,213541,0, 479.0, 250.0, 170.0, 10.0,-1,
213583,213584,0, 149.0, 251.0, 170.0, 10.0,-1,
213626,213627,0, 222.0, 257.0, 170.0, 10.0,-1,
213695,213696,0, 701.0, 258.0, 170.0, 10.0,-1,
213728,213729,0, 446.0, 268.0, 170.0, 10.0,-1,
213741,213742,0, 634.0, 278.0, 170.0, 10.0,-1,
213749,213750,0, 251.0, 279.0, 170.0, 10.0,-1,
213813,213814,0, 604.0, 280.0, 170.0, 10.0,-1,
213963,213964,0, 865.0, 288.0, 170.0, 10.0,-1,
214021,214022,0, 620.0, 295.0, 170.0, 10.0,-1,
214056,214057,0, 755.0, 304.0, 170.0, 10.0,-1,
214086,214087,0, 448.0, 306.0, 170.0, 10.0,-1,
214103,214104,0, 650.0, 307.0, 170.0, 10.0,-1,
214195,214196,0, 186.0, 312.0, 170.0, 10.0,-1,
214304,214305,0, 629.0, 313.0, 170.0, 10.0,-1,
214327,214328,0, 679.0, 313.0, 170.0, 10.0,-1,
214357,214358,0, 741.0, 314.0, 170.0, 10.0,-1,
214401,214402,0, 873.0, 315.0, 170.0, 10.0,-1,
214504,214505,0, 857.0, 316.0, 170.0, 10.0,-1,
214542,214543,0, 681.0, 325.0, 170.0, 10.0,-1,
214577,214578,0, 121.0, 338.0, 170.0, 10.0,-1,
214678,214679,0, 358.0, 345.0, 170.0, 10.0,-1,
214798,214799,0, 668.0, 352.0, 170.0, 10.0,-1,
214882,214883,0, 851.0, 353.0, 170.0, 10.0,-1,
214958,214959,0, 716.0, 355.0, 170.0, 10.0,-1,
214976,214977,0, 732.0, 361.0, 170.0, 10.0,-1,
214999,215000,0, 655.0, 364.0, 170.0, 10.0,-1,
215069,215070,0, 103.0, 368.0, 170.0, 10.0,-1,
215154,215155,0, 847.0, 369.0, 170.0, 10.0,-1,
215255,215256,0, 720.0, 371.0, 170.0, 10.0,-1,
215311,215312,0, 223.0, 378.0, 170.0, 10.0,-1,
215366,215367,0, 103.0, 387.0, 170.0, 10.0,-1,
215425,215426,0, 699.0, 391.0, 170.0, 10.0,-1,
215448,215449,0, 565.0, 395.0, 170.0, 10.0,-1,
215576,215577,0, 483.0, 401.0, 170.0, 10.0,-1,
215913,215914,0, 807.0, 402.0, 170.0, 10.0,-1,
215995,215996,0, 620.0, 405.0, 170.0, 10.0,-1,
216055,216056,0, 520.0, 416.0, 170.0, 10.0,-1,
216177,216178,0, 776.0, 416.0, 170.0, 10.0,-1,
216268,216269,0, 651.0, 417.0, 170.0, 10.0,-1,
216307,216308,0, 122.0, 418.0, 170.0, 10.0,-1,
216352,216353,0, 142.0, 430.0, 170.0, 10.0,-1,
216421,216422,0, 162.0, 436.0, 170.0, 10.0,-1,
216443,216444,0, 623.0, 436.0, 170.0, 10.0,-1,
216488,216489,0, 359.0, 437.0, 170.0, 10.0,-1,
216562,216563,0, 748.0, 437.0, 170.0, 10.0,-1,
216600,216601,0, 343.0, 442.0, 170.0, 10.0,-1,
216620,216621,0, 493.0, 446.0, 170.0, 10.0,-1,
216646,216647,0, 207.0, 447.0, 170.0, 10.0,-1,
216738,216739,0, 278.0, 452.0, 170.0, 10.0,-1,
216751,216752,0, 326.0, 452.0, 170.0, 10.0,-1,
216780,216781,0, 376.0, 452.0, 170.0, 10.0,-1,
216854,216855,0, 725.0, 454.0, 170.0, 10.0,-1,
217265,217266,0, 398.0, 455.0, 170.0, 10.0,-1,
217499,217500,0, 111.0, 460.0, 170.0, 10.0,-1,
217728,217729,0, 341.0, 465.0, 170.0, 10.0,-1,
217831,217832,0, 242.0, 468.0, 170.0, 10.0,-1,
217865,217866,0, 400.0, 468.0, 170.0, 10.0,-1,
217878,217879,0, 297.0, 470.0, 170.0, 10.0,-1,
217933,217934,0, 278.0, 471.0, 170.0, 10.0,-1,
218262,218263,0, 655.0, 479.0, 170.0, 10.0,-1,
218424,218425,0, 195.0, 502.0, 170.0, 10.0,-1,
218868,218869,0, 562.0, 502.0, 170.0, 10.0,-1,
219047,219048,0, 215.0, 506.0, 170.0, 10.0,-1,
219308,219309,0, 525.0, 516.0, 170.0, 10.0,-1,
220062,220063,0, 286.0, 520.0, 170.0, 10.0,-1,
220385,220386,0, 419.0, 525.0, 170.0, 10.0,-1,
220810,220811,0, 452.0, 525.0, 170.0, 10.0,-1,
221548,221549,0, 614.0, 158.0, 175.0, 10.0,-1,
221872,221873,0, 643.0, 163.0, 175.0, 10.0,-1,
222053,222054,0, 627.0, 165.0, 175.0, 10.0,-1,
222497,222498,0, 514.0, 166.0, 175.0, 10.0,-1,
222931,222932,0, 554.0, 166.0, 175.0, 10.0,-1,
223276,223277,0, 485.0, 167.0, 175.0, 10.0,-1,
223432,223433,0, 690.0, 171.0, 175.0, 10.0,-1,
223907,223908,0, 706.0, 174.0, 175.0, 10.0,-1,
224031,224032,0, 673.0, 175.0, 175.0, 10.0,-1,
224289,224290,0, 308.0, 184.0, 175.0, 10.0,-1,
224458,224459,0, 718.0, 188.0, 175.0, 10.0,-1,
224601,224602,0, 769.0, 188.0, 175.0, 10.0,-1,
224666,224667,0, 240.0, 210.0, 175.0, 10.0,-1,
224803,224804,0, 413.0, 216.0, 175.0, 10.0,-1,
224866,224867,0, 214.0, 217.0, 175.0, 10.0,-1,
224903,224904,0, 821.0, 219.0, 175.0, 10.0,-1,
224929,224930,0, 388.0, 227.0, 175.0, 10.0,-1,
224940,224941,0, 369.0, 229.0, 175.0, 10.0,-1,
224950,224951,0, 346.0, 232.0, 175.0, 10.0,-1,
225033,225034,0, 335.0, 252.0, 175.0, 10.0,-1,
225115,225116,0, 348.0, 252.0, 175.0, 10.0,-1,
225228,225229,0, 554.0, 252.0, 175.0, 10.0,-1,
225284,225285,0, 649.0, 252.0, 175.0, 10.0,-1,
225322,225323,0, 370.0, 254.0, 175.0, 10.0,-1,
225352,225353,0, 427.0, 254.0, 175.0, 10.0,-1,
225372,225373,0, 464.0, 254.0, 175.0, 10.0,-1,
225392,225393,0, 859.0, 254.0, 175.0, 10.0,-1,
225442,225443,0, 494.0, 256.0, 175.0, 10.0,-1,
225444,225445,0, 297.0, 258.0, 175.0, 10.0,-1,
225467,225468,0, 648.0, 266.0, 175.0, 10.0,-1,
225556,225557,0, 870.0, 270.0, 175.0, 10.0,-1,
225598,225599,0, 741.0, 273.0, 175.0, 10.0,-1,
225696,225697,0, 110.0, 285.0, 175.0, 10.0,-1,
225742,225743,0, 882.0, 285.0, 175.0, 10.0,-1,
225758,225759,0, 633.0, 291.0, 175.0, 10.0,-1,
225820,225821,0, 442.0, 294.0, 175.0, 10.0,-1,
225844,225845,0, 167.0, 297.0, 175.0, 10.0,-1,
225908,225909,0, 879.0, 300.0, 175.0, 10.0,-1,
225988,225989,0, 131.0, 306.0, 175.0, 10.0,-1,
226022,226023,0, 496.0, 308.0, 175.0, 10.0,-1,
226100,226101,0, 722.0, 311.0, 175.0, 10.0,-1,
226169,226170,0, 864.0, 347.0, 175.0, 10.0,-1,
226226,226227,0, 735.0, 349.0, 175.0, 10.0,-1,
226246,226247,0, 106.0, 351.0, 175.0, 10.0,-1,
226290,226291,0, 761.0, 353.0, 175.0, 10.0,-1,
226295,226296,0, 669.0, 367.0, 175.0, 10.0,-1,
226378,226379,0, 61.0, 373.0, 175.0, 10.0,-1,
226495,226496,0, 603.0, 381.0, 175.0, 10.0,-1,
226508,226509,0, 493.0, 387.0, 175.0, 10.0,-1,
226748,226749,0, 832.0, 387.0, 175.0, 10.0,-1,
226778,226779,0, 353.0, 397.0, 175.0, 10.0,-1,
226783,226784,0, 820.0, 402.0, 175.0, 10.0,-1,
226845,226846,0, 684.0, 404.0, 175.0, 10.0,-1,
226883,226884,0, 667.0, 411.0, 175.0, 10.0,-1,
226908,226909,0, 792.0, 412.0, 175.0, 10.0,-1,
226934,226935,0, 322.0, 414.0, 175.0, 10.0,-1,
226960,226961,0, 534.0, 417.0, 175.0, 10.0,-1,
226974,226975,0, 76.0, 422.0, 175.0, 10.0,-1,
227060,227061,0, 638.0, 425.0, 175.0, 10.0,-1,
227101,227102,0, 782.0, 429.0, 175.0, 10.0,-1,
227153,227154,0, 310.0, 441.0, 175.0, 10.0,-1,
227202,227203,0, 399.0, 441.0, 175.0, 10.0,-1,
227217,227218,0, 375.0, 442.0, 175.0, 10.0,-1,
227228,227229,0, 239.0, 450.0, 175.0, 10.0,-1,
227335,227336,0, 736.0, 451.0, 175.0, 10.0,-1,
227387,227388,0, 494.0, 462.0, 175.0, 10.0,-1,
227477,227478,0, 695.0, 468.0, 175.0, 10.0,-1,
227612,227613,0, 673.0, 475.0, 175.0, 10.0,-1,
228013,228014,0, 342.0, 479.0, 175.0, 10.0,-1,
228034,228035,0, 134.0, 480.0, 175.0, 10.0,-1,
228693,228694,0, 644.0, 488.0, 175.0, 10.0,-1,
228995,228996,0, 628.0, 492.0, 175.0, 10.0,-1,
229374,229375,0, 170.0, 498.0, 175.0, 10.0,-1,
229588,229589,0, 588.0, 498.0, 175.0, 10.0,-1,
229872,229873,0, 350.0, 507.0, 175.0, 10.0,-1,
229944,229945,0, 243.0, 517.0, 175.0, 10.0,-1,
230175,230176,0, 544.0, 518.0, 175.0, 10.0,-1,
230547,230548,0, 267.0, 519.0, 175.0, 10.0,-1,
230796,230797,0, 437.0, 524.0, 175.0, 10.0,-1,
231114,231115,0, 497.0, 524.0, 175.0, 10.0,-1,
231377,231378,0, 467.0, 526.0, 175.0, 10.0,-1,
231503,231504,0, 357.0, 528.0, 175.0, 10.0,-1,
231584,231585,0, 386.0, 532.0, 175.0, 10.0,-1,
231864,231865,0, 443.0, 160.0, 180.0, 10.0,-1,
232597,232598,0, 570.0, 161.0, 180.0, 10.0,-1,
232613,232614,0, 470.0, 162.0, 180.0, 10.0,-1,
232719,232720,0, 529.0, 163.0, 180.0, 10.0,-1,
232960,232961,0, 597.0, 163.0, 180.0, 10.0,-1,
232965,232966,0, 404.0, 164.0, 180.0, 10.0,-1,
233433,233434,0, 657.0, 170.0, 180.0, 10.0,-1,
233467,233468,0, 392.0, 175.0, 180.0, 10.0,-1,
233548,233549,0, 752.0, 178.0, 180.0, 10.0,-1,
233900,233901,0, 735.0, 182.0, 180.0, 10.0,-1,
233951,233952,0, 274.0, 194.0, 180.0, 10.0,-1,
233961,233962,0, 258.0, 204.0, 180.0, 10.0,-1,
234004,234005,0, 796.0, 206.0, 180.0, 10.0,-1,
234148,234149,0, 835.0, 219.0, 180.0, 10.0,-1,
234382,234383,0, 850.0, 222.0, 180.0, 10.0,-1,
234439,234440,0, 521.0, 224.0, 180.0, 10.0,-1,
234461,234462,0, 427.0, 237.0, 180.0, 10.0,-1,
234475,234476,0, 681.0, 238.0, 180.0, 10.0,-1,
234518,234519,0, 698.0, 238.0, 180.0, 10.0,-1,
234561,234562,0, 862.0, 238.0, 180.0, 10.0,-1,
234703,234704,0, 509.0, 239.0, 180.0, 10.0,-1,
234781,234782,0, 161.0, 240.0, 180.0, 10.0,-1,
234812,234813,0, 387.0, 243.0, 180.0, 10.0,-1,
234843,234844,0, 664.0, 244.0, 180.0, 10.0,-1,
234854,234855,0, 230.0, 246.0, 180.0, 10.0,-1,
234868,234869,0, 250.0, 249.0, 180.0, 10.0,-1,
234889,234890,0, 267.0, 249.0, 180.0, 10.0,-1,
234965,234966,0, 592.0, 249.0, 180.0, 10.0,-1,
234980,234981,0, 622.0, 251.0, 180.0, 10.0,-1,
235032,235033,0, 877.0, 254.0, 180.0, 10.0,-1,
235079,235080,0, 286.0, 256.0, 180.0, 10.0,-1,
235085,235086,0, 131.0, 259.0, 180.0, 10.0,-1,
235117,235118,0, 268.0, 259.0, 180.0, 10.0,-1,
235177,235178,0, 607.0, 264.0, 180.0, 10.0,-1,
235194,235195,0, 113.0, 269.0, 180.0, 10.0,-1,
235431,235432,0, 664.0, 272.0, 180.0, 10.0,-1,
235470,235471,0, 779.0, 272.0, 180.0, 10.0,-1,
235497,235498,0, 692.0, 276.0, 180.0, 10.0,-1,
235505,235506,0, 757.0, 277.0, 180.0, 10.0,-1,
235588,235589,0, 621.0, 279.0, 180.0, 10.0,-1,
235613,235614,0, 648.0, 283.0, 180.0, 10.0,-1,
235633,235634,0, 685.0, 288.0, 180.0, 10.0,-1,
235660,235661,0, 779.0, 288.0, 180.0, 10.0,-1,
235675,235676,0, 699.0, 289.0, 180.0, 10.0,-1,
235741,235742,0, 763.0, 289.0, 180.0, 10.0,-1,
235836,235837,0, 205.0, 290.0, 180.0, 10.0,-1,
235880,235881,0, 191.0, 294.0, 180.0, 10.0,-1,
235930,235931,0, 794.0, 295.0, 180.0, 10.0,-1,
235975,235976,0, 551.0, 297.0, 180.0, 10.0,-1,
236218,236219,0, 662.0, 298.0, 180.0, 10.0,-1,
236285,236286,0, 96.0, 301.0, 180.0, 10.0,-1,
236371,236372,0, 784.0, 310.0, 180.0, 10.0,-1,
236458,236459,0, 873.0, 328.0, 180.0, 10.0,-1,
237024,237025,0, 68.0, 338.0, 180.0, 10.0,-1,
237061,237062,0, 682.0, 359.0, 180.0, 10.0,-1,
237091,237092,0, 723.0, 370.0, 180.0, 10.0,-1,
237099,237100,0, 910.0, 370.0, 180.0, 10.0,-1,
237133,237134,0, 638.0, 376.0, 180.0, 10.0,-1,
237139,237140,0, 620.0, 379.0, 180.0, 10.0,-1,
237146,237147,0, 668.0, 382.0, 180.0, 10.0,-1,
237151,237152,0, 567.0, 383.0, 180.0, 10.0,-1,
237264,237265,0, 654.0, 385.0, 180.0, 10.0,-1,
237313,237314,0, 846.0, 386.0, 180.0, 10.0,-1,
237343,237344,0, 67.0, 393.0, 180.0, 10.0,-1,
237443,237444,0, 637.0, 399.0, 180.0, 10.0,-1,
237477,237478,0, 108.0, 402.0, 180.0, 10.0,-1,
237498,237499,0, 350.0, 418.0, 180.0, 10.0,-1,
237503,237504,0, 594.0, 420.0, 180.0, 10.0,-1,
237537,237538,0, 856.0, 424.0, 180.0, 10.0,-1,
237613,237614,0, 128.0, 429.0, 180.0, 10.0,-1,
237773,237774,0, 796.0, 431.0, 180.0, 10.0,-1,
237842,237843,0, 763.0, 432.0, 180.0, 10.0,-1,
237945,237946,0, 481.0, 435.0, 180.0, 10.0,-1,
237968,237969,0, 150.0, 446.0, 180.0, 10.0,-1,
238259,238260,0, 766.0, 447.0, 180.0, 10.0,-1,
238265,238266,0, 458.0, 448.0, 180.0, 10.0,-1,
238269,238270,0, 93.0, 449.0, 180.0, 10.0,-1,
238282,238283,0, 427.0, 452.0, 180.0, 10.0,-1,
238316,238317,0, 196.0, 453.0, 180.0, 10.0,-1,
238360,238361,0, 178.0, 454.0, 180.0, 10.0,-1,
238428,238429,0, 257.0, 454.0, 180.0, 10.0,-1,
238506,238507,0, 350.0, 455.0, 180.0, 10.0,-1,
238549,238550,0, 565.0, 457.0, 180.0, 10.0,-1,
238571,238572,0, 536.0, 460.0, 180.0, 10.0,-1,
238611,238612,0, 711.0, 462.0, 180.0, 10.0,-1,
238739,238740,0, 480.0, 464.0, 180.0, 10.0,-1,
238783,238784,0, 200.0, 473.0, 180.0, 10.0,-1,
238797,238798,0, 256.0, 476.0, 180.0, 10.0,-1,
238803,238804,0, 663.0, 485.0, 180.0, 10.0,-1,
238894,238895,0, 148.0, 489.0, 180.0, 10.0,-1,
239161,239162,0, 603.0, 504.0, 180.0, 10.0,-1,
239475,239476,0, 580.0, 510.0, 180.0, 10.0,-1,
239614,239615,0, 569.0, 511.0, 180.0, 10.0,-1,
239670,239671,0, 303.0, 520.0, 180.0, 10.0,-1,
239730,239731,0, 511.0, 523.0, 180.0, 10.0,-1,
240036,240037,0, 484.0, 528.0, 180.0, 10.0,-1,
240394,240395,0, 323.0, 529.0, 180.0, 10.0,-1,
240839,240840,0, 342.0, 529.0, 180.0, 10.0,-1,
241138,241139,0, 400.0, 533.0, 180.0, 10.0,-1,
241287,241288,0, 372.0, 534.0, 180.0, 10.0,-1,
241811,241812,0, 544.0, 156.0, 185.0, 10.0,-1,
241823,241824,0, 457.0, 158.0, 185.0, 10.0,-1,
242110,242111,0, 583.0, 158.0, 185.0, 10.0,-1,
242342,242343,0, 679.0, 165.0, 185.0, 10.0,-1,
242487,242488,0, 365.0, 169.0, 185.0, 10.0,-1,
242515,242516,0, 336.0, 170.0, 185.0, 10.0,-1,
242579,242580,0, 379.0, 172.0, 185.0, 10.0,-1,
242761,242762,0, 720.0, 175.0, 185.0, 10.0,-1,
242793,242794,0, 767.0, 176.0, 185.0, 10.0,-1,
242897,242898,0, 354.0, 178.0, 185.0, 10.0,-1,
242977,242978,0, 324.0, 182.0, 185.0, 10.0,-1,
243310,243311,0, 290.0, 191.0, 185.0, 10.0,-1,
243458,243459,0, 783.0, 196.0, 185.0, 10.0,-1,
243803,243804,0, 809.0, 205.0, 185.0, 10.0,-1,
244091,244092,0, 825.0, 206.0, 185.0, 10.0,-1,
244129,244130,0, 337.0, 218.0, 185.0, 10.0,-1,
244188,244189,0, 351.0, 218.0, 185.0, 10.0,-1,
244220,244221,0, 193.0, 222.0, 185.0, 10.0,-1,
244306,244307,0, 173.0, 229.0, 185.0, 10.0,-1,
244452,244453,0, 878.0, 236.0, 185.0, 10.0,-1,
244525,244526,0, 441.0, 249.0, 185.0, 10.0,-1,
244555,244556,0, 338.0, 251.0, 185.0, 10.0,-1,
244566,244567,0, 186.0, 265.0, 185.0, 10.0,-1,
244573,244574,0, 621.0, 268.0, 185.0, 10.0,-1,
244700,244701,0, 885.0, 268.0, 185.0, 10.0,-1,
244746,244747,0, 163.0, 276.0, 185.0, 10.0,-1,
244810,244811,0, 897.0, 283.0, 185.0, 10.0,-1,
244968,244969,0, 889.0, 308.0, 185.0, 10.0,-1,
244987,244988,0, 899.0, 318.0, 185.0, 10.0,-1,
245090,245091,0, 81.0, 323.0, 185.0, 10.0,-1,
245097,245098,0, 720.0, 330.0, 185.0, 10.0,-1,
245147,245148,0, 891.0, 334.0, 185.0, 10.0,-1,
245194,245195,0, 542.0, 339.0, 185.0, 10.0,-1,
245316,245317,0, 174.0, 340.0, 185.0, 10.0,-1,
245395,245396,0, 698.0, 345.0, 185.0, 10.0,-1,
245516,245517,0, 882.0, 347.0, 185.0, 10.0,-1,
245545,245546,0, 451.0, 351.0, 185.0, 10.0,-1,
245881,245882,0, 66.0, 355.0, 185.0, 10.0,-1,
245986,245987,0, 870.0, 358.0, 185.0, 10.0,-1,
246072,246073,0, 755.0, 366.0, 185.0, 10.0,-1,
246104,246105,0, 253.0, 367.0, 185.0, 10.0,-1,
246174,246175,0, 654.0, 369.0, 185.0, 10.0,-1,
246216,246217,0, 864.0, 371.0, 185.0, 10.0,-1,
246269,246270,0, 738.0, 378.0, 185.0, 10.0,-1,
246275,246276,0, 681.0, 381.0, 185.0, 10.0,-1,
246300,246301,0, 91.0, 393.0, 185.0, 10.0,-1,
246332,246333,0, 833.0, 400.0, 185.0, 10.0,-1,
246423,246424,0, 652.0, 404.0, 185.0, 10.0,-1,
246458,246459,0, 701.0, 407.0, 185.0, 10.0,-1,
246463,246464,0, 362.0, 408.0, 185.0, 10.0,-1,
246539,246540,0, 64.0, 411.0, 185.0, 10.0,-1,
246552,246553,0, 806.0, 415.0, 185.0, 10.0,-1,
246627,246628,0, 565.0, 418.0, 185.0, 10.0,-1,
246640,246641,0, 683.0, 418.0, 185.0, 10.0,-1,
246741,246742,0, 821.0, 418.0, 185.0, 10.0,-1,
246787,246788,0, 110.0, 424.0, 185.0, 10.0,-1,
246797,246798,0, 551.0, 426.0, 185.0, 10.0,-1,
246833,246834,0, 651.0, 429.0, 185.0, 10.0,-1,
246986,246987,0, 81.0, 442.0, 185.0, 10.0,-1,
247362,247363,0, 781.0, 442.0, 185.0, 10.0,-1,
247421,247422,0, 364.0, 450.0, 185.0, 10.0,-1,
247447,247448,0, 411.0, 450.0, 185.0, 10.0,-1,
247696,247697,0, 749.0, 451.0, 185.0, 10.0,-1,
247754,247755,0, 274.0, 453.0, 185.0, 10.0,-1,
247802,247803,0, 218.0, 457.0, 185.0, 10.0,-1,
247868,247869,0, 396.0, 457.0, 185.0, 10.0,-1,
247965,247966,0, 235.0, 460.0, 185.0, 10.0,-1,
247973,247974,0, 153.0, 462.0, 185.0, 10.0,-1,
248167,248168,0, 120.0, 472.0, 185.0, 10.0,-1,
248387,248388,0, 692.0, 474.0, 185.0, 10.0,-1,
248527,248528,0, 236.0, 475.0, 185.0, 10.0,-1,
248544,248545,0, 270.0, 477.0, 185.0, 10.0,-1,
248576,248577,0, 294.0, 477.0, 185.0, 10.0,-1,
248617,248618,0, 461.0, 483.0, 185.0, 10.0,-1,
248655,248656,0, 351.0, 484.0, 185.0, 10.0,-1,
248726,248727,0, 382.0, 486.0, 185.0, 10.0,-1,
248749,248750,0, 617.0, 498.0, 185.0, 10.0,-1,
248976,248977,0, 186.0, 500.0, 185.0, 10.0,-1,
248998,248999,0, 633.0, 501.0, 185.0, 10.0,-1,
249353,249354,0, 206.0, 510.0, 185.0, 10.0,-1,
249978,249979,0, 225.0, 512.0, 185.0, 10.0,-1,
250493,250494,0, 555.0, 516.0, 185.0, 10.0,-1,
250701,250702,0, 526.0, 523.0, 185.0, 10.0,-1,
250874,250875,0, 282.0, 526.0, 185.0, 10.0,-1,
251378,251379,0, 430.0, 530.0, 185.0, 10.0,-1,
251625,251626,0, 454.0, 532.0, 185.0, 10.0,-1,
251736,251737,0, 416.0, 534.0, 185.0, 10.0,-1,
251952,251953,0, 474.0, 538.0, 185.0, 10.0,-1,
252041,252042,0, 570.0, 147.0, 190.0, 10.0,-1,
252060,252061,0, 528.0, 151.0, 190.0, 10.0,-1,
252231,252232,0, 557.0, 154.0, 190.0, 10.0,-1,
252295,252296,0, 610.0, 154.0, 190.0, 10.0,-1,
252771,252772,0, 500.0, 156.0, 190.0, 10.0,-1,
252841,252842,0, 596.0, 157.0, 190.0, 10.0,-1,
252869,252870,0, 624.0, 159.0, 190.0, 10.0,-1,
253187,253188,0, 648.0, 159.0, 190.0, 10.0,-1,
253373,253374,0, 417.0, 160.0, 190.0, 10.0,-1,
253446,253447,0, 667.0, 160.0, 190.0, 10.0,-1,
253991,253992,0, 736.0, 168.0, 190.0, 10.0,-1,
254358,254359,0, 704.0, 174.0, 190.0, 10.0,-1,
254493,254494,0, 786.0, 183.0, 190.0, 10.0,-1,
254613,254614,0, 307.0, 187.0, 190.0, 10.0,-1,
254767,254768,0, 803.0, 187.0, 190.0, 10.0,-1,
254968,254969,0, 841.0, 204.0, 190.0, 10.0,-1,
255331,255332,0, 866.0, 221.0, 190.0, 10.0,-1,
255374,255375,0, 552.0, 222.0, 190.0, 10.0,-1,
255474,255475,0, 541.0, 231.0, 190.0, 10.0,-1,
255494,255495,0, 299.0, 232.0, 190.0, 10.0,-1,
255507,255508,0, 253.0, 237.0, 190.0, 10.0,-1,
255522,255523,0, 741.0, 237.0, 190.0, 10.0,-1,
255545,255546,0, 511.0, 238.0, 190.0, 10.0,-1,
255599,255600,0, 760.0, 239.0, 190.0, 10.0,-1,
255611,255612,0, 322.0, 243.0, 190.0, 10.0,-1,
255649,255650,0, 145.0, 247.0, 190.0, 10.0,-1,
255685,255686,0, 299.0, 251.0, 190.0, 10.0,-1,
255779,255780,0, 889.0, 252.0, 190.0, 10.0,-1,
255885,255886,0, 907.0, 265.0, 190.0, 10.0,-1,
255921,255922,0, 807.0, 283.0, 190.0, 10.0,-1,
255944,255945,0, 97.0, 284.0, 190.0, 10.0,-1,
255962,255963,0, 607.0, 285.0, 190.0, 10.0,-1,
255992,255993,0, 717.0, 285.0, 190.0, 10.0,-1,
256059,256060,0, 485.0, 289.0, 190.0, 10.0,-1,
256203,256204,0, 746.0, 292.0, 190.0, 10.0,-1,
256218,256219,0, 131.0, 295.0, 190.0, 10.0,-1,
256234,256235,0, 904.0, 298.0, 190.0, 10.0,-1,
256334,256335,0, 805.0, 300.0, 190.0, 10.0,-1,
256358,256359,0, 851.0, 315.0, 190.0, 10.0,-1,
256406,256407,0, 807.0, 317.0, 190.0, 10.0,-1,
256474,256475,0, 790.0, 322.0, 190.0, 10.0,-1,
256505,256506,0, 111.0, 325.0, 190.0, 10.0,-1,
256540,256541,0, 771.0, 327.0, 190.0, 10.0,-1,
256569,256570,0, 798.0, 335.0, 190.0, 10.0,-1,
256580,256581,0, 104.0, 340.0, 190.0, 10.0,-1,
256597,256598,0, 790.0, 346.0, 190.0, 10.0,-1,
256769,256770,0, 771.0, 357.0, 190.0, 10.0,-1,
256815,256816,0, 697.0, 370.0, 190.0, 10.0,-1,
256856,256857,0, 87.0, 371.0, 190.0, 10.0,-1,
256899,256900,0, 100.0, 376.0, 190.0, 10.0,-1,
256911,256912,0, 125.0, 379.0, 190.0, 10.0,-1,
256922,256923,0, 695.0, 381.0, 190.0, 10.0,-1,
256937,256938,0, 751.0, 385.0, 190.0, 10.0,-1,
256999,257000,0, 397.0, 388.0, 190.0, 10.0,-1,
257021,257022,0, 735.0, 394.0, 190.0, 10.0,-1,
257107,257108,0, 720.0, 401.0, 190.0, 10.0,-1,
257124,257125,0, 667.0, 421.0, 190.0, 10.0,-1,
257392,257393,0, 382.0, 426.0, 190.0, 10.0,-1,
257614,257615,0, 604.0, 438.0, 190.0, 10.0,-1,
257649,257650,0, 136.0, 442.0, 190.0, 10.0,-1,
257693,257694,0, 573.0, 445.0, 190.0, 10.0,-1,
257723,257724,0, 606.0, 450.0, 190.0, 10.0,-1,
257815,257816,0, 434.0, 457.0, 190.0, 10.0,-1,
257962,257963,0, 759.0, 457.0, 190.0, 10.0,-1,
258020,258021,0, 323.0, 458.0, 190.0, 10.0,-1,
258029,258030,0, 583.0, 458.0, 190.0, 10.0,-1,
258087,258088,0, 104.0, 464.0, 190.0, 10.0,-1,
258478,258479,0, 728.0, 464.0, 190.0, 10.0,-1,
258507,258508,0, 378.0, 465.0, 190.0, 10.0,-1,
258552,258553,0, 351.0, 466.0, 190.0, 10.0,-1,
258575,258576,0, 310.0, 469.0, 190.0, 10.0,-1,
258604,258605,0, 506.0, 471.0, 190.0, 10.0,-1,
258857,258858,0, 715.0, 476.0, 190.0, 10.0,-1,
258879,258880,0, 449.0, 480.0, 190.0, 10.0,-1,
258894,258895,0, 396.0, 482.0, 190.0, 10.0,-1,
258904,258905,0, 282.0, 483.0, 190.0, 10.0,-1,
259096,259097,0, 678.0, 483.0, 190.0, 10.0,-1,
259146,259147,0, 324.0, 484.0, 190.0, 10.0,-1,
259235,259236,0, 434.0, 484.0, 190.0, 10.0,-1,
